iteration	posterior	likelihood	prior	node_index	branch_start_time	branch_end_time	start_state	end_state	transition_time	transition_type	parent_index	child1_index	child2_index
170	-41.5355	-40.0165	-1.51897	9	10	1.07914	02002	00002	7.87058	anagenetic	10	1	0
170	-41.5355	-40.0165	-1.51897	9	10	1.07914	00002	00022	2.53913	anagenetic	10	1	0
170	-41.5355	-40.0165	-1.51897	9	10	1.07914	00022	00002	2.03966	anagenetic	10	1	0
170	-41.5355	-40.0165	-1.51897	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
170	-41.5355	-40.0165	-1.51897	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
180	-37.3828	-36.985	-0.397761	10	10	10	02002	02002	NA	no_change	NA	8	9
180	-37.3828	-36.985	-0.397761	8	10	3.36035	02002	22002	9.22942	anagenetic	10	6	7
180	-37.3828	-36.985	-0.397761	8	10	3.36035	22002	22000	7.09102	anagenetic	10	6	7
180	-37.3828	-36.985	-0.397761	8	10	3.36035	22000	02000	5.04726	anagenetic	10	6	7
180	-37.3828	-36.985	-0.397761	6	3.36035	1.27919	02000	22000	1.8651	anagenetic	8	5	4
180	-37.3828	-36.985	-0.397761	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
180	-37.3828	-36.985	-0.397761	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
180	-37.3828	-36.985	-0.397761	7	3.36035	0.153814	02000	02200	3.2379	anagenetic	8	3	2
180	-37.3828	-36.985	-0.397761	7	3.36035	0.153814	02200	02220	1.73101	anagenetic	8	3	2
180	-37.3828	-36.985	-0.397761	7	3.36035	0.153814	02220	00220	1.61651	anagenetic	8	3	2
180	-37.3828	-36.985	-0.397761	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
180	-37.3828	-36.985	-0.397761	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
180	-37.3828	-36.985	-0.397761	9	10	1.07914	02002	00002	8.06035	anagenetic	10	1	0
180	-37.3828	-36.985	-0.397761	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
180	-37.3828	-36.985	-0.397761	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
190	-43.4225	-42.1692	-1.25327	10	10	10	20002	20002	NA	no_change	NA	8	9
190	-43.4225	-42.1692	-1.25327	8	10	3.36035	20002	22002	9.8034	anagenetic	10	6	7
190	-43.4225	-42.1692	-1.25327	8	10	3.36035	22002	22202	9.63254	anagenetic	10	6	7
190	-43.4225	-42.1692	-1.25327	8	10	3.36035	22202	22222	7.319	anagenetic	10	6	7
190	-43.4225	-42.1692	-1.25327	8	10	3.36035	22222	22220	4.23544	anagenetic	10	6	7
190	-43.4225	-42.1692	-1.25327	6	3.36035	1.27919	22220	22200	1.92184	anagenetic	8	5	4
190	-43.4225	-42.1692	-1.25327	6	3.36035	1.27919	22200	22000	1.88792	anagenetic	8	5	4
190	-43.4225	-42.1692	-1.25327	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
190	-43.4225	-42.1692	-1.25327	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
190	-43.4225	-42.1692	-1.25327	7	3.36035	0.153814	22220	02220	0.567302	anagenetic	8	3	2
190	-43.4225	-42.1692	-1.25327	7	3.36035	0.153814	02220	00220	0.294156	anagenetic	8	3	2
190	-43.4225	-42.1692	-1.25327	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
190	-43.4225	-42.1692	-1.25327	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
190	-43.4225	-42.1692	-1.25327	9	10	1.07914	20002	00002	2.9424	anagenetic	10	1	0
190	-43.4225	-42.1692	-1.25327	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
190	-43.4225	-42.1692	-1.25327	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
200	-37.1938	-37.4147	0.220957	10	10	10	20022	20022	NA	no_change	NA	8	9
200	-37.1938	-37.4147	0.220957	8	10	3.36035	20022	22022	9.38438	anagenetic	10	6	7
200	-37.1938	-37.4147	0.220957	8	10	3.36035	22022	22020	8.69243	anagenetic	10	6	7
200	-37.1938	-37.4147	0.220957	6	3.36035	1.27919	22020	22000	2.48666	anagenetic	8	5	4
200	-37.1938	-37.4147	0.220957	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
200	-37.1938	-37.4147	0.220957	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
200	-37.1938	-37.4147	0.220957	7	3.36035	0.153814	22020	22220	2.97411	anagenetic	8	3	2
200	-37.1938	-37.4147	0.220957	7	3.36035	0.153814	22220	02220	1.7078	anagenetic	8	3	2
200	-37.1938	-37.4147	0.220957	7	3.36035	0.153814	02220	00220	0.161156	anagenetic	8	3	2
200	-37.1938	-37.4147	0.220957	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
200	-37.1938	-37.4147	0.220957	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
200	-37.1938	-37.4147	0.220957	9	10	1.07914	20022	00022	6.62926	anagenetic	10	1	0
200	-37.1938	-37.4147	0.220957	9	10	1.07914	00022	00002	4.8856	anagenetic	10	1	0
200	-37.1938	-37.4147	0.220957	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
200	-37.1938	-37.4147	0.220957	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
210	-30.6042	-30.3587	-0.245492	10	10	10	20002	20002	NA	no_change	NA	8	9
210	-30.6042	-30.3587	-0.245492	8	10	3.36035	20002	20000	8.99863	anagenetic	10	6	7
210	-30.6042	-30.3587	-0.245492	6	3.36035	1.27919	20000	22000	2.22126	anagenetic	8	5	4
210	-30.6042	-30.3587	-0.245492	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
210	-30.6042	-30.3587	-0.245492	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
210	-30.6042	-30.3587	-0.245492	7	3.36035	0.153814	20000	20200	2.77209	anagenetic	8	3	2
210	-30.6042	-30.3587	-0.245492	7	3.36035	0.153814	20200	00200	2.07718	anagenetic	8	3	2
210	-30.6042	-30.3587	-0.245492	7	3.36035	0.153814	00200	00220	1.26059	anagenetic	8	3	2
210	-30.6042	-30.3587	-0.245492	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
210	-30.6042	-30.3587	-0.245492	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
210	-30.6042	-30.3587	-0.245492	9	10	1.07914	20002	00002	1.18554	anagenetic	10	1	0
210	-30.6042	-30.3587	-0.245492	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
210	-30.6042	-30.3587	-0.245492	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
220	-30.3847	-30.7447	0.359958	10	10	10	20002	20002	NA	no_change	NA	8	9
220	-30.3847	-30.7447	0.359958	8	10	3.36035	20002	20000	4.20094	anagenetic	10	6	7
220	-30.3847	-30.7447	0.359958	6	3.36035	1.27919	20000	22000	3.28038	anagenetic	8	5	4
220	-30.3847	-30.7447	0.359958	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
220	-30.3847	-30.7447	0.359958	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
220	-30.3847	-30.7447	0.359958	7	3.36035	0.153814	20000	20200	3.0944	anagenetic	8	3	2
220	-30.3847	-30.7447	0.359958	7	3.36035	0.153814	20200	00200	0.6711	anagenetic	8	3	2
220	-30.3847	-30.7447	0.359958	7	3.36035	0.153814	00200	00220	0.249583	anagenetic	8	3	2
220	-30.3847	-30.7447	0.359958	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
220	-30.3847	-30.7447	0.359958	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
220	-30.3847	-30.7447	0.359958	9	10	1.07914	20002	00002	4.48197	anagenetic	10	1	0
220	-30.3847	-30.7447	0.359958	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
220	-30.3847	-30.7447	0.359958	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
230	-31.9223	-32.8485	0.926176	10	10	10	00020	00020	NA	no_change	NA	8	9
230	-31.9223	-32.8485	0.926176	8	10	3.36035	00020	20020	5.56617	anagenetic	10	6	7
230	-31.9223	-32.8485	0.926176	6	3.36035	1.27919	20020	20000	3.24047	anagenetic	8	5	4
230	-31.9223	-32.8485	0.926176	6	3.36035	1.27919	20000	22000	2.121	anagenetic	8	5	4
230	-31.9223	-32.8485	0.926176	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
230	-31.9223	-32.8485	0.926176	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
230	-31.9223	-32.8485	0.926176	7	3.36035	0.153814	20020	20220	2.90269	anagenetic	8	3	2
230	-31.9223	-32.8485	0.926176	7	3.36035	0.153814	20220	00220	1.20616	anagenetic	8	3	2
230	-31.9223	-32.8485	0.926176	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
230	-31.9223	-32.8485	0.926176	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
230	-31.9223	-32.8485	0.926176	9	10	1.07914	00020	00022	7.79722	anagenetic	10	1	0
230	-31.9223	-32.8485	0.926176	9	10	1.07914	00022	00002	1.74626	anagenetic	10	1	0
230	-31.9223	-32.8485	0.926176	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
230	-31.9223	-32.8485	0.926176	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
240	-35.1486	-36.2787	1.13012	10	10	10	02200	02200	NA	no_change	NA	8	9
240	-35.1486	-36.2787	1.13012	8	10	3.36035	02200	02220	6.3899	anagenetic	10	6	7
240	-35.1486	-36.2787	1.13012	6	3.36035	1.27919	02220	02020	2.76203	anagenetic	8	5	4
240	-35.1486	-36.2787	1.13012	6	3.36035	1.27919	02020	22020	2.09275	anagenetic	8	5	4
240	-35.1486	-36.2787	1.13012	6	3.36035	1.27919	22020	22000	1.94079	anagenetic	8	5	4
240	-35.1486	-36.2787	1.13012	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
240	-35.1486	-36.2787	1.13012	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
240	-35.1486	-36.2787	1.13012	7	3.36035	0.153814	02220	00220	2.98582	anagenetic	8	3	2
240	-35.1486	-36.2787	1.13012	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
240	-35.1486	-36.2787	1.13012	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
240	-35.1486	-36.2787	1.13012	9	10	1.07914	02200	02202	8.80791	anagenetic	10	1	0
240	-35.1486	-36.2787	1.13012	9	10	1.07914	02202	00202	8.08651	anagenetic	10	1	0
240	-35.1486	-36.2787	1.13012	9	10	1.07914	00202	00002	2.39203	anagenetic	10	1	0
240	-35.1486	-36.2787	1.13012	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
240	-35.1486	-36.2787	1.13012	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
250	-31.4664	-32.5998	1.13338	10	10	10	20202	20202	NA	no_change	NA	8	9
250	-31.4664	-32.5998	1.13338	8	10	3.36035	20202	20200	5.15223	anagenetic	10	6	7
250	-31.4664	-32.5998	1.13338	6	3.36035	1.27919	20200	20000	3.06219	anagenetic	8	5	4
250	-31.4664	-32.5998	1.13338	6	3.36035	1.27919	20000	22000	2.42961	anagenetic	8	5	4
250	-31.4664	-32.5998	1.13338	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
250	-31.4664	-32.5998	1.13338	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
250	-31.4664	-32.5998	1.13338	7	3.36035	0.153814	20200	00200	2.33722	anagenetic	8	3	2
250	-31.4664	-32.5998	1.13338	7	3.36035	0.153814	00200	00220	0.581932	anagenetic	8	3	2
250	-31.4664	-32.5998	1.13338	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
250	-31.4664	-32.5998	1.13338	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
250	-31.4664	-32.5998	1.13338	9	10	1.07914	20202	20002	2.48706	anagenetic	10	1	0
250	-31.4664	-32.5998	1.13338	9	10	1.07914	20002	00002	1.9172	anagenetic	10	1	0
250	-31.4664	-32.5998	1.13338	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
250	-31.4664	-32.5998	1.13338	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
260	-35.7317	-36.3659	0.63413	10	10	10	00222	00222	NA	no_change	NA	8	9
260	-35.7317	-36.3659	0.63413	8	10	3.36035	00222	00220	7.07825	anagenetic	10	6	7
260	-35.7317	-36.3659	0.63413	8	10	3.36035	00220	00020	6.29421	anagenetic	10	6	7
260	-35.7317	-36.3659	0.63413	6	3.36035	1.27919	00020	02020	3.26234	anagenetic	8	5	4
260	-35.7317	-36.3659	0.63413	6	3.36035	1.27919	02020	02000	2.1694	anagenetic	8	5	4
260	-35.7317	-36.3659	0.63413	6	3.36035	1.27919	02000	22000	1.49854	anagenetic	8	5	4
260	-35.7317	-36.3659	0.63413	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
260	-35.7317	-36.3659	0.63413	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
260	-35.7317	-36.3659	0.63413	7	3.36035	0.153814	00020	00220	3.04564	anagenetic	8	3	2
260	-35.7317	-36.3659	0.63413	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
260	-35.7317	-36.3659	0.63413	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
260	-35.7317	-36.3659	0.63413	9	10	1.07914	00222	00202	6.97006	anagenetic	10	1	0
260	-35.7317	-36.3659	0.63413	9	10	1.07914	00202	00002	2.85513	anagenetic	10	1	0
260	-35.7317	-36.3659	0.63413	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
260	-35.7317	-36.3659	0.63413	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
270	-35.9747	-35.5883	-0.386456	10	10	10	02002	02002	NA	no_change	NA	8	9
270	-35.9747	-35.5883	-0.386456	8	10	3.36035	02002	02000	9.73927	anagenetic	10	6	7
270	-35.9747	-35.5883	-0.386456	8	10	3.36035	02000	02200	6.58921	anagenetic	10	6	7
270	-35.9747	-35.5883	-0.386456	8	10	3.36035	02200	22200	6.55697	anagenetic	10	6	7
270	-35.9747	-35.5883	-0.386456	6	3.36035	1.27919	22200	22000	3.28829	anagenetic	8	5	4
270	-35.9747	-35.5883	-0.386456	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
270	-35.9747	-35.5883	-0.386456	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
270	-35.9747	-35.5883	-0.386456	7	3.36035	0.153814	22200	22220	1.18388	anagenetic	8	3	2
270	-35.9747	-35.5883	-0.386456	7	3.36035	0.153814	22220	20220	0.722134	anagenetic	8	3	2
270	-35.9747	-35.5883	-0.386456	7	3.36035	0.153814	20220	00220	0.615674	anagenetic	8	3	2
270	-35.9747	-35.5883	-0.386456	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
270	-35.9747	-35.5883	-0.386456	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
270	-35.9747	-35.5883	-0.386456	9	10	1.07914	02002	00002	7.77272	anagenetic	10	1	0
270	-35.9747	-35.5883	-0.386456	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
270	-35.9747	-35.5883	-0.386456	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
280	-42.9434	-42.1604	-0.782962	10	10	10	02002	02002	NA	no_change	NA	8	9
280	-42.9434	-42.1604	-0.782962	8	10	3.36035	02002	02202	7.93121	anagenetic	10	6	7
280	-42.9434	-42.1604	-0.782962	8	10	3.36035	02202	02200	6.45615	anagenetic	10	6	7
280	-42.9434	-42.1604	-0.782962	8	10	3.36035	02200	22200	5.66065	anagenetic	10	6	7
280	-42.9434	-42.1604	-0.782962	6	3.36035	1.27919	22200	22000	2.04436	anagenetic	8	5	4
280	-42.9434	-42.1604	-0.782962	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
280	-42.9434	-42.1604	-0.782962	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
280	-42.9434	-42.1604	-0.782962	7	3.36035	0.153814	22200	02200	0.840424	anagenetic	8	3	2
280	-42.9434	-42.1604	-0.782962	7	3.36035	0.153814	02200	02220	0.531951	anagenetic	8	3	2
280	-42.9434	-42.1604	-0.782962	7	3.36035	0.153814	02220	00220	0.3974	anagenetic	8	3	2
280	-42.9434	-42.1604	-0.782962	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
280	-42.9434	-42.1604	-0.782962	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
280	-42.9434	-42.1604	-0.782962	9	10	1.07914	02002	00002	3.7139	anagenetic	10	1	0
280	-42.9434	-42.1604	-0.782962	9	10	1.07914	00002	00022	1.95241	anagenetic	10	1	0
280	-42.9434	-42.1604	-0.782962	9	10	1.07914	00022	00002	1.21061	anagenetic	10	1	0
280	-42.9434	-42.1604	-0.782962	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
280	-42.9434	-42.1604	-0.782962	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
290	-32.5601	-32.9996	0.439418	10	10	10	22002	22002	NA	no_change	NA	8	9
290	-32.5601	-32.9996	0.439418	8	10	3.36035	22002	22000	8.79492	anagenetic	10	6	7
290	-32.5601	-32.9996	0.439418	6	3.36035	1.27919	22000	22000	NA	no_change	8	5	4
290	-32.5601	-32.9996	0.439418	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
290	-32.5601	-32.9996	0.439418	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
290	-32.5601	-32.9996	0.439418	7	3.36035	0.153814	22000	22200	2.24836	anagenetic	8	3	2
290	-32.5601	-32.9996	0.439418	7	3.36035	0.153814	22200	22220	1.93904	anagenetic	8	3	2
290	-32.5601	-32.9996	0.439418	7	3.36035	0.153814	22220	20220	1.65711	anagenetic	8	3	2
290	-32.5601	-32.9996	0.439418	7	3.36035	0.153814	20220	00220	1.49912	anagenetic	8	3	2
290	-32.5601	-32.9996	0.439418	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
290	-32.5601	-32.9996	0.439418	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
290	-32.5601	-32.9996	0.439418	9	10	1.07914	22002	20002	3.09009	anagenetic	10	1	0
290	-32.5601	-32.9996	0.439418	9	10	1.07914	20002	00002	2.77497	anagenetic	10	1	0
290	-32.5601	-32.9996	0.439418	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
290	-32.5601	-32.9996	0.439418	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
300	-37.272	-37.1751	-0.0968724	10	10	10	02000	02000	NA	no_change	NA	8	9
300	-37.272	-37.1751	-0.0968724	8	10	3.36035	02000	22000	7.14947	anagenetic	10	6	7
300	-37.272	-37.1751	-0.0968724	8	10	3.36035	22000	02000	4.19536	anagenetic	10	6	7
300	-37.272	-37.1751	-0.0968724	6	3.36035	1.27919	02000	22000	2.53562	anagenetic	8	5	4
300	-37.272	-37.1751	-0.0968724	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
300	-37.272	-37.1751	-0.0968724	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
300	-37.272	-37.1751	-0.0968724	7	3.36035	0.153814	02000	02200	3.21133	anagenetic	8	3	2
300	-37.272	-37.1751	-0.0968724	7	3.36035	0.153814	02200	00200	1.60287	anagenetic	8	3	2
300	-37.272	-37.1751	-0.0968724	7	3.36035	0.153814	00200	00220	0.79702	anagenetic	8	3	2
300	-37.272	-37.1751	-0.0968724	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
300	-37.272	-37.1751	-0.0968724	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
300	-37.272	-37.1751	-0.0968724	9	10	1.07914	02000	02002	8.86691	anagenetic	10	1	0
300	-37.272	-37.1751	-0.0968724	9	10	1.07914	02002	00002	4.60802	anagenetic	10	1	0
300	-37.272	-37.1751	-0.0968724	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
300	-37.272	-37.1751	-0.0968724	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
310	-38.8254	-38.6598	-0.165681	10	10	10	22002	22002	NA	no_change	NA	8	9
310	-38.8254	-38.6598	-0.165681	8	10	3.36035	22002	20002	6.90109	anagenetic	10	6	7
310	-38.8254	-38.6598	-0.165681	8	10	3.36035	20002	20000	5.52039	anagenetic	10	6	7
310	-38.8254	-38.6598	-0.165681	6	3.36035	1.27919	20000	22000	2.04499	anagenetic	8	5	4
310	-38.8254	-38.6598	-0.165681	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
310	-38.8254	-38.6598	-0.165681	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
310	-38.8254	-38.6598	-0.165681	7	3.36035	0.153814	20000	20020	1.75865	anagenetic	8	3	2
310	-38.8254	-38.6598	-0.165681	7	3.36035	0.153814	20020	00020	0.859307	anagenetic	8	3	2
310	-38.8254	-38.6598	-0.165681	7	3.36035	0.153814	00020	00220	0.334607	anagenetic	8	3	2
310	-38.8254	-38.6598	-0.165681	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
310	-38.8254	-38.6598	-0.165681	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
310	-38.8254	-38.6598	-0.165681	9	10	1.07914	22002	20002	5.70256	anagenetic	10	1	0
310	-38.8254	-38.6598	-0.165681	9	10	1.07914	20002	00002	2.15497	anagenetic	10	1	0
310	-38.8254	-38.6598	-0.165681	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
310	-38.8254	-38.6598	-0.165681	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
320	-40.7566	-40.8226	0.0659992	10	10	10	22002	22002	NA	no_change	NA	8	9
320	-40.7566	-40.8226	0.0659992	8	10	3.36035	22002	22000	6.60513	anagenetic	10	6	7
320	-40.7566	-40.8226	0.0659992	8	10	3.36035	22000	22020	5.22996	anagenetic	10	6	7
320	-40.7566	-40.8226	0.0659992	6	3.36035	1.27919	22020	22000	2.76841	anagenetic	8	5	4
320	-40.7566	-40.8226	0.0659992	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
320	-40.7566	-40.8226	0.0659992	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
320	-40.7566	-40.8226	0.0659992	7	3.36035	0.153814	22020	02020	2.0521	anagenetic	8	3	2
320	-40.7566	-40.8226	0.0659992	7	3.36035	0.153814	02020	00020	1.06741	anagenetic	8	3	2
320	-40.7566	-40.8226	0.0659992	7	3.36035	0.153814	00020	00220	0.182887	anagenetic	8	3	2
320	-40.7566	-40.8226	0.0659992	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
320	-40.7566	-40.8226	0.0659992	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
320	-40.7566	-40.8226	0.0659992	9	10	1.07914	22002	02002	5.33471	anagenetic	10	1	0
320	-40.7566	-40.8226	0.0659992	9	10	1.07914	02002	00002	1.16714	anagenetic	10	1	0
320	-40.7566	-40.8226	0.0659992	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
320	-40.7566	-40.8226	0.0659992	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
330	-29.6203	-30.1955	0.575232	10	10	10	00002	00002	NA	no_change	NA	8	9
330	-29.6203	-30.1955	0.575232	8	10	3.36035	00002	00022	8.17169	anagenetic	10	6	7
330	-29.6203	-30.1955	0.575232	8	10	3.36035	00022	00020	5.8327	anagenetic	10	6	7
330	-29.6203	-30.1955	0.575232	6	3.36035	1.27919	00020	20020	2.1256	anagenetic	8	5	4
330	-29.6203	-30.1955	0.575232	6	3.36035	1.27919	20020	22020	1.98259	anagenetic	8	5	4
330	-29.6203	-30.1955	0.575232	6	3.36035	1.27919	22020	22000	1.961	anagenetic	8	5	4
330	-29.6203	-30.1955	0.575232	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
330	-29.6203	-30.1955	0.575232	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
330	-29.6203	-30.1955	0.575232	7	3.36035	0.153814	00020	00220	2.60192	anagenetic	8	3	2
330	-29.6203	-30.1955	0.575232	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
330	-29.6203	-30.1955	0.575232	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
330	-29.6203	-30.1955	0.575232	9	10	1.07914	00002	00002	NA	no_change	10	1	0
330	-29.6203	-30.1955	0.575232	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
330	-29.6203	-30.1955	0.575232	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
340	-41.704	-41.6735	-0.0304525	10	10	10	20002	20002	NA	no_change	NA	8	9
340	-41.704	-41.6735	-0.0304525	8	10	3.36035	20002	20002	NA	no_change	10	6	7
340	-41.704	-41.6735	-0.0304525	6	3.36035	1.27919	20002	22002	1.54246	anagenetic	8	5	4
340	-41.704	-41.6735	-0.0304525	5	1.27919	0	22002	22000	0.51844	anagenetic	6	NA	NA
340	-41.704	-41.6735	-0.0304525	4	1.27919	0	22002	22000	0.610597	anagenetic	6	NA	NA
340	-41.704	-41.6735	-0.0304525	7	3.36035	0.153814	20002	00002	2.8555	anagenetic	8	3	2
340	-41.704	-41.6735	-0.0304525	7	3.36035	0.153814	00002	00022	1.75634	anagenetic	8	3	2
340	-41.704	-41.6735	-0.0304525	7	3.36035	0.153814	00022	00020	1.49921	anagenetic	8	3	2
340	-41.704	-41.6735	-0.0304525	7	3.36035	0.153814	00020	00220	1.0287	anagenetic	8	3	2
340	-41.704	-41.6735	-0.0304525	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
340	-41.704	-41.6735	-0.0304525	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
340	-41.704	-41.6735	-0.0304525	9	10	1.07914	20002	00002	9.72266	anagenetic	10	1	0
340	-41.704	-41.6735	-0.0304525	9	10	1.07914	00002	00022	4.5019	anagenetic	10	1	0
340	-41.704	-41.6735	-0.0304525	9	10	1.07914	00022	00002	1.74833	anagenetic	10	1	0
340	-41.704	-41.6735	-0.0304525	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
340	-41.704	-41.6735	-0.0304525	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
350	-37.6671	-38.6761	1.00901	10	10	10	20022	20022	NA	no_change	NA	8	9
350	-37.6671	-38.6761	1.00901	8	10	3.36035	20022	20020	9.31156	anagenetic	10	6	7
350	-37.6671	-38.6761	1.00901	8	10	3.36035	20020	20220	5.19682	anagenetic	10	6	7
350	-37.6671	-38.6761	1.00901	6	3.36035	1.27919	20220	22220	2.00562	anagenetic	8	5	4
350	-37.6671	-38.6761	1.00901	6	3.36035	1.27919	22220	22200	1.829	anagenetic	8	5	4
350	-37.6671	-38.6761	1.00901	5	1.27919	0	22200	22000	0.140796	anagenetic	6	NA	NA
350	-37.6671	-38.6761	1.00901	4	1.27919	0	22200	22000	0.70954	anagenetic	6	NA	NA
350	-37.6671	-38.6761	1.00901	7	3.36035	0.153814	20220	00220	0.186405	anagenetic	8	3	2
350	-37.6671	-38.6761	1.00901	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
350	-37.6671	-38.6761	1.00901	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
350	-37.6671	-38.6761	1.00901	9	10	1.07914	20022	20002	8.38938	anagenetic	10	1	0
350	-37.6671	-38.6761	1.00901	9	10	1.07914	20002	00002	4.37347	anagenetic	10	1	0
350	-37.6671	-38.6761	1.00901	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
350	-37.6671	-38.6761	1.00901	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
360	-44.0941	-44.9901	0.896027	10	10	10	20022	20022	NA	no_change	NA	8	9
